10.5	1.40899e-08	5.86942e-12	0.00116855	1
10.8	1.43324e-08	1.32135e-11	0.00122145	1
11.1	1.45306e-08	2.70441e-11	0.0012742	1
11.4	1.46848e-08	4.70709e-11	0.00132669	1
11.7	1.47992e-08	6.89996e-11	0.00137879	1
12	1.48817e-08	9.01395e-11	0.00143036	1
12.3	1.49409e-08	1.12252e-10	0.00148127	1
12.6	1.4986e-08	1.36422e-10	0.0015314	1
12.9	1.50256e-08	1.62577e-10	0.00158061	1
13.2	1.50665e-08	1.91082e-10	0.00162876	1
13.5	1.51143e-08	2.22216e-10	0.00167571	1
13.8	1.51723e-08	2.56198e-10	0.00172133	1
14.1	1.52426e-08	2.93225e-10	0.00176548	1
14.4	1.53254e-08	3.33465e-10	0.00180801	1
14.7	1.54199e-08	3.77061e-10	0.00184878	1
15	1.55241e-08	4.24125e-10	0.00188766	1
15.3	1.56354e-08	4.74749e-10	0.00192449	1
15.6	1.57514e-08	5.28997e-10	0.00195914	1
15.9	1.58686e-08	5.86916e-10	0.00199145	1
16.2	1.59847e-08	6.48526e-10	0.0020213	1
16.5	1.60965e-08	7.13831e-10	0.00204852	1
16.8	1.62028e-08	7.82815e-10	0.00207298	1
17.1	1.63008e-08	8.55445e-10	0.00209453	1
17.4	1.63905e-08	9.31671e-10	0.00211303	1
17.7	1.64705e-08	1.01143e-09	0.00212834	1
18	1.65412e-08	1.09465e-09	0.00214031	1
18.3	1.66028e-08	1.18123e-09	0.00214879	1
18.6	1.66561e-08	1.27108e-09	0.00215365	1
18.9	1.67027e-08	1.36409e-09	0.00215475	1
19.2	1.67433e-08	1.46014e-09	0.00215194	1
19.5	1.67806e-08	1.55911e-09	0.00214508	1
19.8	1.68157e-08	1.66087e-09	0.00213405	1
20.1	1.68507e-08	1.76529e-09	0.0021187	1
20.4	1.68877e-08	1.87222e-09	0.00209889	1
20.7	1.69282e-08	1.98153e-09	0.0020745	1
21	1.6974e-08	2.09308e-09	0.00204539	1
21.3	1.70266e-08	2.20673e-09	0.00201144	1
21.6	1.70872e-08	2.32232e-09	0.00197251	1
21.9	1.71565e-08	2.43972e-09	0.00192849	1
22.2	1.72361e-08	2.55879e-09	0.00187924	1
22.5	1.73252e-08	2.67939e-09	0.00182466	1
22.8	1.74252e-08	2.80138e-09	0.00176461	1
23.1	1.75351e-08	2.92462e-09	0.00169899	1
23.4	1.76546e-08	3.04898e-09	0.00162768	1
23.7	1.77839e-08	3.17433e-09	0.00155057	1
24	1.79209e-08	3.30055e-09	0.00146756	1
24.3	1.80655e-08	3.42751e-09	0.00137855	1
24.6	1.82162e-08	3.55509e-09	0.00128343	1
24.9	1.83716e-08	3.68318e-09	0.00118211	1
25.2	1.85304e-08	3.81168e-09	0.00107449	1
25.5	1.86911e-08	3.94046e-09	0.000960484	1
25.8	1.88522e-08	4.06944e-09	0.000840009	1
26.1	1.90121e-08	4.19851e-09	0.000712982	1
26.4	1.91696e-08	4.32758e-09	0.000579323	1
26.7	1.93232e-08	4.45657e-09	0.00043896	1
27	1.94718e-08	4.58537e-09	0.000291823	1
27.3	1.96143e-08	4.71393e-09	0.000137846	1
27.6	1.97496e-08	4.84215e-09	-2.30331e-05	1
27.9	1.9877e-08	4.96997e-09	-0.00019087	1
28.2	1.9996e-08	5.09732e-09	-0.000365717	1
28.5	2.01062e-08	5.22414e-09	-0.000547622	1
28.8	2.02072e-08	5.35036e-09	-0.000736627	1
29.1	2.02991e-08	5.47593e-09	-0.000932772	1
29.4	2.0382e-08	5.60079e-09	-0.00113609	1
29.7	2.04564e-08	5.72491e-09	-0.00134661	1
30	2.05225e-08	5.84823e-09	-0.00156435	1
30.3	2.0581e-08	5.97071e-09	-0.00178933	1
30.6	2.06328e-08	6.09232e-09	-0.00202157	1
30.9	2.06786e-08	6.21303e-09	-0.00226107	1
31.2	2.07193e-08	6.33282e-09	-0.00250783	1
31.5	2.07559e-08	6.45164e-09	-0.00276186	1
31.8	2.07896e-08	6.56947e-09	-0.00302314	1
32.1	2.0821e-08	6.68626e-09	-0.00329166	1
32.4	2.08517e-08	6.80199e-09	-0.0035674	1
32.7	2.08822e-08	6.91658e-09	-0.00385034	1
33	2.09138e-08	7.03003e-09	-0.00414044	1
33.3	2.09471e-08	7.1423e-09	-0.00443767	1
33.6	2.09833e-08	7.2534e-09	-0.00474198	1
33.9	2.10229e-08	7.36333e-09	-0.00505334	1
34.2	2.10666e-08	7.47208e-09	-0.00537168	1
34.5	2.11151e-08	7.57965e-09	-0.00569694	1
34.8	2.11686e-08	7.68605e-09	-0.00602907	1
35.1	2.12278e-08	7.79125e-09	-0.00636798	1
35.4	2.12927e-08	7.89526e-09	-0.00671361	1
35.7	2.13638e-08	7.99807e-09	-0.00706587	1
36	2.14409e-08	8.09968e-09	-0.00742467	1
36.3	2.15243e-08	8.20009e-09	-0.00778991	1
36.6	2.16136e-08	8.2993e-09	-0.0081615	1
36.9	2.17091e-08	8.39732e-09	-0.00853933	1
37.2	2.18104e-08	8.49413e-09	-0.00892329	1
37.5	2.19174e-08	8.58975e-09	-0.00931325	1
37.8	2.20299e-08	8.68419e-09	-0.0097091	1
38.1	2.21474e-08	8.77743e-09	-0.0101107	1
38.4	2.22701e-08	8.8695e-09	-0.0105179	1
38.7	2.2397e-08	8.9604e-09	-0.0109306	1
39	2.25287e-08	9.05012e-09	-0.0113487	1
39.3	2.26641e-08	9.13869e-09	-0.0117719	1
39.6	2.28034e-08	9.22611e-09	-0.0122001	1
39.9	2.2946e-08	9.31239e-09	-0.0126332	1
40.2	2.30917e-08	9.39753e-09	-0.0130709	1
40.5	2.32403e-08	9.48155e-09	-0.0135132	1
40.8	2.33912e-08	9.56446e-09	-0.0139598	1
41.1	2.35442e-08	9.64626e-09	-0.0144105	1
41.4	2.3699e-08	9.72697e-09	-0.0148652	1
41.7	2.3855e-08	9.80659e-09	-0.0153236	1
42	2.40121e-08	9.88515e-09	-0.0157856	1
42.3	2.41698e-08	9.96264e-09	-0.0162509	1
42.6	2.43274e-08	1.00391e-08	-0.0167193	1
42.9	2.4485e-08	1.01145e-08	-0.0171906	1
43.2	2.46415e-08	1.01889e-08	-0.0176646	1
43.5	2.47973e-08	1.02623e-08	-0.0181411	1
43.8	2.4951e-08	1.03346e-08	-0.0186198	1
44.1	2.51032e-08	1.0406e-08	-0.0191004	1
44.4	2.5253e-08	1.04764e-08	-0.0195829	1
44.7	2.54004e-08	1.05459e-08	-0.0200667	1
45	2.55455e-08	1.06144e-08	-0.0205519	1
45.3	2.56882e-08	1.06819e-08	-0.021038	1
45.6	2.5829e-08	1.07485e-08	-0.0215248	1
45.9	2.59684e-08	1.08142e-08	-0.0220121	1
46.2	2.61076e-08	1.08791e-08	-0.0224996	1
46.5	2.62478e-08	1.0943e-08	-0.022987	1
46.8	2.63911e-08	1.1006e-08	-0.0234741	1
47.1	2.65397e-08	1.10682e-08	-0.0239605	1
47.4	2.66973e-08	1.11295e-08	-0.024446	1
47.7	2.68675e-08	1.119e-08	-0.0249302	1
48	2.70558e-08	1.12496e-08	-0.025413	1
48.3	2.72682e-08	1.13085e-08	-0.025894	1
48.6	2.75125e-08	1.13665e-08	-0.0263729	1
48.9	2.77979e-08	1.14237e-08	-0.0268494	1
49.2	2.81356e-08	1.14801e-08	-0.0273233	1
49.5	2.85394e-08	1.15358e-08	-0.0277941	1
49.8	2.90249e-08	1.15907e-08	-0.0282617	1
50.1	2.96119e-08	1.16449e-08	-0.0287256	1
50.4	3.03228e-08	1.16983e-08	-0.0291856	1
50.7	3.11856e-08	1.17511e-08	-0.0296414	1
51	3.22319e-08	1.18031e-08	-0.0300926	1
51.3	3.35008e-08	1.18544e-08	-0.030539	1
51.6	3.5037e-08	1.1905e-08	-0.0309802	1
51.9	3.68947e-08	1.19549e-08	-0.0314159	1
52.2	3.91369e-08	1.20042e-08	-0.0318458	1
52.5	4.18388e-08	1.20528e-08	-0.0322696	1
52.8	4.5088e-08	1.21008e-08	-0.0326869	1
53.1	4.89884e-08	1.21481e-08	-0.0330974	1
53.4	5.36618e-08	1.21948e-08	-0.0335008	1
53.7	5.9251e-08	1.22408e-08	-0.0338968	1
54	6.59241e-08	1.22863e-08	-0.0342851	1
54.3	7.38769e-08	1.23312e-08	-0.0346652	1
54.6	8.33396e-08	1.23754e-08	-0.035037	1
54.9	9.45794e-08	1.24191e-08	-0.0354001	1
55.2	1.0791e-07	1.24622e-08	-0.0357541	1
55.5	1.23694e-07	1.25048e-08	-0.0360988	1
55.8	1.42354e-07	1.25468e-08	-0.0364337	1
56.1	1.64381e-07	1.25882e-08	-0.0367587	1
56.4	1.90342e-07	1.26292e-08	-0.0370734	1
56.7	2.20892e-07	1.26696e-08	-0.0373775	1
57	2.56788e-07	1.27094e-08	-0.0376706	1
57.3	2.98898e-07	1.27488e-08	-0.0379525	1
57.6	3.48222e-07	1.27877e-08	-0.0382228	1
57.9	4.05903e-07	1.2826e-08	-0.0384812	1
58.2	4.73247e-07	1.28639e-08	-0.0387275	1
58.5	5.51743e-07	1.29013e-08	-0.0389612	1
58.8	6.43082e-07	1.29383e-08	-0.0391823	1
59.1	7.49181e-07	1.29747e-08	-0.0393902	1
59.4	8.72204e-07	1.30108e-08	-0.0395848	1
59.7	1.01459e-06	1.30463e-08	-0.0397657	1
60	1.17908e-06	1.30815e-08	-0.0399327	1
60.3	1.36874e-06	1.31162e-08	-0.0400855	1
60.6	1.58699e-06	1.31505e-08	-0.0402238	1
60.9	1.83761e-06	1.31843e-08	-0.0403473	1
61.2	2.12482e-06	1.32178e-08	-0.0404558	1
61.5	2.45324e-06	1.32508e-08	-0.0405489	1
61.8	2.82798e-06	1.32835e-08	-0.0406265	1
62.1	3.25459e-06	1.33157e-08	-0.0406883	1
62.4	3.73913e-06	1.33476e-08	-0.0407341	1
62.7	4.28818e-06	1.33791e-08	-0.0407635	1
63	4.90884e-06	1.34102e-08	-0.0407764	1
63.3	5.60874e-06	1.3441e-08	-0.0407725	1
63.6	6.39602e-06	1.34714e-08	-0.0407515	1
63.9	7.27936e-06	1.35015e-08	-0.0407134	1
64.2	8.26798e-06	1.35312e-08	-0.0406578	1
64.5	9.37155e-06	1.35606e-08	-0.0405845	1
64.8	1.06003e-05	1.35896e-08	-0.0404934	1
65.1	1.19647e-05	1.36184e-08	-0.0403842	1
65.4	1.3476e-05	1.36468e-08	-0.0402568	1
65.7	1.51455e-05	1.36749e-08	-0.0401109	1
66	1.6985e-05	1.37027e-08	-0.0399465	1
66.3	1.90065e-05	1.37302e-08	-0.0397633	1
66.6	2.12224e-05	1.37574e-08	-0.0395611	1
66.9	2.36452e-05	1.37843e-08	-0.0393398	1
67.2	2.62877e-05	1.38109e-08	-0.0390994	1
67.5	2.91629e-05	1.38373e-08	-0.0388395	1
67.8	3.22837e-05	1.38634e-08	-0.0385602	1
68.1	3.56633e-05	1.38892e-08	-0.0382612	1
68.4	3.93152e-05	1.39148e-08	-0.0379425	1
68.7	4.32527e-05	1.39402e-08	-0.0376039	1
69	4.74896e-05	1.39653e-08	-0.0372454	1
69.3	5.20395e-05	1.39901e-08	-0.0368669	1
69.6	5.69165e-05	1.40148e-08	-0.0364683	1
69.9	6.21347e-05	1.40392e-08	-0.0360494	1
70.2	6.77087e-05	1.40634e-08	-0.0356104	1
70.5	7.36531e-05	1.40874e-08	-0.035151	1
70.8	7.99829e-05	1.41112e-08	-0.0346713	1
71.1	8.67133e-05	1.41348e-08	-0.0341713	1
71.4	9.38596e-05	1.41582e-08	-0.0336508	1
71.7	0.000101437	1.41814e-08	-0.0331099	1
72	0.000109462	1.42045e-08	-0.0325486	1
72.3	0.000117949	1.42274e-08	-0.0319669	1
72.6	0.000126914	1.42501e-08	-0.0313647	1
72.9	0.00013637	1.42727e-08	-0.0307422	1
73.2	0.000146332	1.42951e-08	-0.0300993	1
73.5	0.000156812	1.43173e-08	-0.0294361	1
73.8	0.000167822	1.43395e-08	-0.0287526	1
74.1	0.000179371	1.43615e-08	-0.0280489	1
74.4	0.000191467	1.43834e-08	-0.0273251	1
74.7	0.000204116	1.44052e-08	-0.0265812	1
75	0.00021732	1.44268e-08	-0.0258173	1
75.3	0.00023108	1.44484e-08	-0.0250336	1
75.6	0.000245392	1.44698e-08	-0.0242301	1
75.9	0.000260251	1.44912e-08	-0.023407	1
76.2	0.000275647	1.45125e-08	-0.0225644	1
76.5	0.000291567	1.45337e-08	-0.0217025	1
76.8	0.000307996	1.45549e-08	-0.0208213	1
77.1	0.000324915	1.4576e-08	-0.0199211	1
77.4	0.000342302	1.45971e-08	-0.019002	1
77.7	0.000360132	1.46181e-08	-0.0180642	1
78	0.000378379	1.46391e-08	-0.0171078	1
78.3	0.000397012	1.466e-08	-0.0161332	1
78.6	0.000416002	1.4681e-08	-0.0151405	1
78.9	0.000435314	1.47019e-08	-0.0141299	1
79.2	0.000454916	1.47228e-08	-0.0131017	1
79.5	0.000474772	1.47438e-08	-0.0120561	1
79.8	0.000494847	1.47647e-08	-0.0109933	1
80.1	0.000515104	1.47857e-08	-0.00991362	1
80.4	0.000535508	1.48067e-08	-0.00881733	1
80.7	0.000556022	1.48278e-08	-0.00770471	1
81	0.000576611	1.48489e-08	-0.00657605	1
81.3	0.000597237	1.48701e-08	-0.00543164	1
81.6	0.000617867	1.48914e-08	-0.00427179	1
81.9	0.000638464	1.49128e-08	-0.00309682	1
82.2	0.000658993	1.49342e-08	-0.00190707	1
82.5	0.000679421	1.49558e-08	-0.000702857	1
82.8	0.000699713	1.49775e-08	0.000515457	1
83.1	0.000719837	1.49993e-08	0.00174752	1
83.4	0.000739759	1.50212e-08	0.00299297	1
83.7	0.000759448	1.50433e-08	0.00425143	1
84	0.000778874	1.50656e-08	0.00552251	1
84.3	0.000798005	1.5088e-08	0.00680584	1
84.6	0.000816813	1.51106e-08	0.008101	1
84.9	0.000835269	1.51334e-08	0.00940759	1
85.2	0.000853346	1.51564e-08	0.0107252	1
85.5	0.000871019	1.51796e-08	0.0120534	1
85.8	0.000888263	1.5203e-08	0.0133917	1
86.1	0.000905055	1.52267e-08	0.0147398	1
86.4	0.000921373	1.52505e-08	0.0160971	1
86.7	0.000937198	1.52746e-08	0.0174633	1
87	0.00095251	1.5299e-08	0.0188378	1
87.3	0.000967293	1.53236e-08	0.0202202	1
87.6	0.000981531	1.53484e-08	0.0216099	1
87.9	0.000995211	1.53735e-08	0.0230066	1
88.2	0.00100832	1.53988e-08	0.0244098	1
88.5	0.00102085	1.54244e-08	0.0258188	1
88.8	0.00103278	1.54503e-08	0.0272333	1
89.1	0.00104412	1.54764e-08	0.0286527	1
89.4	0.00105485	1.55027e-08	0.0300765	1
89.7	0.00106497	1.55293e-08	0.0315042	1
90	0.00107447	1.55561e-08	0.0329353	1
90.3	0.00108335	1.55832e-08	0.0343691	1
90.6	0.00109162	1.56106e-08	0.0358053	1
90.9	0.00109926	1.56381e-08	0.0372432	1
91.2	0.00110627	1.56659e-08	0.0386822	1
91.5	0.00111267	1.5694e-08	0.040122	1
91.8	0.00111844	1.57223e-08	0.0415618	1
92.1	0.00112359	1.57508e-08	0.0430012	1
92.4	0.00112813	1.57797e-08	0.0444395	1
92.7	0.00113205	1.58088e-08	0.0458762	1
93	0.00113537	1.58382e-08	0.0473107	1
93.3	0.00113808	1.5868e-08	0.0487425	1
93.6	0.00114019	1.58982e-08	0.050171	1
93.9	0.00114171	1.59288e-08	0.0515956	1
94.2	0.00114264	1.59599e-08	0.0530157	1
94.5	0.00114299	1.59915e-08	0.0544307	1
94.8	0.00114277	1.60237e-08	0.0558401	1
95.1	0.00114198	1.60567e-08	0.0572432	1
95.4	0.00114064	1.60905e-08	0.0586396	1
95.7	0.00113875	1.61252e-08	0.0600285	1
96	0.00113634	1.61609e-08	0.0614093	1
96.3	0.0011334	1.61977e-08	0.0627816	1
96.6	0.00112996	1.62359e-08	0.0641447	1
96.9	0.00112604	1.62755e-08	0.0654981	1
97.2	0.00112166	1.63166e-08	0.066841	1
97.5	0.00111685	1.63595e-08	0.068173	1
97.8	0.00111163	1.64043e-08	0.0694934	1
98.1	0.00110605	1.64511e-08	0.0708017	1
98.4	0.00110016	1.65001e-08	0.0720973	1
98.7	0.00109402	1.65515e-08	0.0733795	1
99	0.0010877	1.66054e-08	0.0746479	1
99.3	0.0010813	1.66619e-08	0.0759017	1
99.6	0.00107492	1.67212e-08	0.0771405	1
99.9	0.0010687	1.67833e-08	0.0783636	1
100.2	0.00106281	1.68483e-08	0.0795705	1
100.5	0.00105744	1.69164e-08	0.0807607	1
100.8	0.00105283	1.69875e-08	0.0819334	1
101.1	0.00104926	1.70617e-08	0.0830882	1
101.4	0.00104705	1.71389e-08	0.0842246	1
101.7	0.00104656	1.72191e-08	0.0853418	1
102	0.00104819	1.73022e-08	0.0864395	1
102.3	0.00105241	1.7388e-08	0.0875171	1
102.6	0.00105968	1.74764e-08	0.0885739	1
102.9	0.00107051	1.75673e-08	0.0896095	1
103.2	0.00108539	1.76602e-08	0.0906233	1
103.5	0.0011048	1.77551e-08	0.0916149	1
103.8	0.00112916	1.78516e-08	0.0925836	1
104.1	0.00115882	1.79493e-08	0.093529	1
104.4	0.00119401	1.8048e-08	0.0944506	1
104.7	0.00123483	1.81471e-08	0.0953478	1
105	0.00128125	1.82464e-08	0.0962202	1
105.3	0.00133309	1.83453e-08	0.0970672	1
105.6	0.0013901	1.84436e-08	0.0978885	1
105.9	0.00145207	1.85408e-08	0.0986834	1
106.2	0.00151895	1.86366e-08	0.0994517	1
106.5	0.00159109	1.87304e-08	0.100193	1
106.8	0.00166962	1.88221e-08	0.100906	1
107.1	0.00175676	1.89112e-08	0.101591	1
107.4	0.00185635	1.89975e-08	0.102248	1
107.7	0.00197438	1.90806e-08	0.102876	1
108	0.00211949	1.91605e-08	0.103474	1
108.3	0.00230347	1.92368e-08	0.104043	1
108.6	0.0025416	1.93095e-08	0.104582	1
108.9	0.00285276	1.93784e-08	0.10509	1
109.2	0.0032592	1.94435e-08	0.105567	1
109.5	0.00378588	1.95047e-08	0.106013	1
109.8	0.00445933	1.95621e-08	0.106427	1
110.1	0.00530599	1.96158e-08	0.106809	1
110.4	0.00635005	1.96657e-08	0.107159	1
110.7	0.00761108	1.9712e-08	0.107477	1
111	0.00910155	1.97549e-08	0.107761	1
111.3	0.0108247	1.97944e-08	0.108012	1
111.6	0.012773	1.98307e-08	0.10823	1
111.9	0.0149284	1.9864e-08	0.108414	1
112.2	0.0172636	1.98945e-08	0.108564	1
112.5	0.019745	1.99224e-08	0.10868	1
112.8	0.0223387	1.99479e-08	0.108761	1
113.1	0.0250163	1.99711e-08	0.108807	1
113.4	0.0277623	1.99922e-08	0.108818	1
113.7	0.0305807	2.00115e-08	0.108795	1
114	0.0334987	2.00291e-08	0.108735	1
114.3	0.0365676	2.00451e-08	0.108641	1
114.6	0.0398585	2.00598e-08	0.108511	1
114.9	0.0434527	2.00732e-08	0.108344	1
115.2	0.0474278	2.00854e-08	0.108142	1
115.5	0.0518419	2.00966e-08	0.107904	1
115.8	0.0567177	2.01068e-08	0.10763	1
116.1	0.0620331	2.01162e-08	0.107319	1
116.4	0.067719	2.01249e-08	0.106972	1
116.7	0.0736694	2.01329e-08	0.106589	1
117	0.0797621	2.01405e-08	0.106169	1
117.3	0.0858877	2.01478e-08	0.105713	1
117.6	0.0919794	2.01549e-08	0.10522	1
117.9	0.0980358	2.01619e-08	0.10469	1
118.2	0.104128	2.0169e-08	0.104124	1
118.5	0.110386	2.01762e-08	0.103522	1
118.8	0.116961	2.01835e-08	0.102883	1
119.1	0.123981	2.01911e-08	0.102208	1
119.4	0.131502	2.01988e-08	0.101496	1
119.7	0.139477	2.02067e-08	0.100748	1
120	0.147764	2.02147e-08	0.0999637	1
120.3	0.156162	2.02232e-08	0.0991434	1
120.6	0.164475	2.02325e-08	0.0982872	1
120.9	0.172588	2.0243e-08	0.0973951	1
121.2	0.18051	2.02561e-08	0.0964674	1
121.5	0.188374	2.02758e-08	0.0955041	1
121.8	0.196383	2.03141e-08	0.0945055	1
122.1	0.204719	2.03973e-08	0.0934718	1
122.4	0.213453	2.05809e-08	0.0924031	1
122.7	0.222499	2.09779e-08	0.0912997	1
123	0.231644	2.18239e-08	0.0901618	1
123.3	0.240634	2.36061e-08	0.0889897	1
123.6	0.249301	2.72983e-08	0.0877837	1
123.9	0.257641	3.47609e-08	0.0865439	1
124.2	0.265815	4.94056e-08	0.0852708	1
124.5	0.27406	7.72956e-08	0.0839646	1
124.8	0.282548	1.28939e-07	0.0826256	1
125.1	0.291281	2.2208e-07	0.0812542	1
125.4	0.300082	3.8578e-07	0.0798508	1
125.7	0.308694	6.65954e-07	0.0784156	0.999999
126	0.316938	1.13246e-06	0.076949	0.999999
126.3	0.324816	1.88762e-06	0.0754515	0.999998
126.6	0.332512	3.07582e-06	0.0739235	0.999997
126.9	0.340255	4.89294e-06	0.0723653	0.999995
127.2	0.348166	7.5933e-06	0.0707774	0.999992
127.5	0.356167	1.14906e-05	0.0691602	0.999989
127.8	0.364036	1.69485e-05	0.0675143	0.999983
128.1	0.371571	2.43569e-05	0.06584	0.999976
128.4	0.378728	3.40904e-05	0.0641378	0.999966
128.7	0.385652	4.64498e-05	0.0624082	0.999954
129	0.392553	6.15887e-05	0.0606518	0.999938
129.3	0.399541	7.94374e-05	0.058869	0.999921
129.6	0.406539	9.9639e-05	0.0570603	0.9999
129.9	0.413353	0.000121526	0.0552264	0.999878
130.2	0.419828	0.000144169	0.0533678	0.999856
130.5	0.425976	0.000166524	0.0514849	0.999833
130.8	0.431951	0.000187719	0.0495785	0.999812
131.1	0.437915	0.000207471	0.047649	0.999793
131.4	0.443894	0.00022663	0.045697	0.999773
131.7	0.449768	0.000247786	0.0437233	0.999752
132	0.455383	0.000275846	0.0417283	0.999724
132.3	0.460688	0.000318457	0.0397128	0.999682
132.6	0.465774	0.00038613	0.0376773	0.999614
132.9	0.470783	0.00049193	0.0356224	0.999508
133.2	0.475774	0.000650643	0.0335489	0.999349
133.5	0.480682	0.000877422	0.0314574	0.999123
133.8	0.485385	0.00118601	0.0293486	0.998814
134.1	0.489825	0.0015868	0.0272231	0.998413
134.4	0.494055	0.00208506	0.0250817	0.997915
134.7	0.498182	0.00267975	0.022925	0.99732
135	0.502264	0.00336331	0.0207537	0.996637
135.3	0.506265	0.00412279	0.0185685	0.995877
135.6	0.510096	0.00494223	0.0163702	0.995058
135.9	0.513711	0.0058062	0.0141595	0.994194
136.2	0.51714	0.00670394	0.0119371	0.993296
136.5	0.520462	0.00763324	0.0097038	0.992367
136.8	0.523723	0.00860324	0.00746025	0.991397
137.1	0.526903	0.00963524	0.00520725	0.990365
137.4	0.529944	0.010761	0.00294554	0.989239
137.7	0.53281	0.0120182	0.000675893	0.987982
138	0.535518	0.0134445	-0.00160093	0.986555
138.3	0.538121	0.0150699	-0.00388417	0.98493
138.6	0.540655	0.01691	-0.00617304	0.98309
138.9	0.543115	0.018962	-0.00846677	0.981038
139.2	0.545465	0.0212029	-0.0107646	0.978797
139.5	0.547677	0.0235939	-0.0130657	0.976406
139.8	0.549758	0.0260864	-0.0153693	0.973914
140.1	0.551738	0.0286326	-0.0176746	0.971367
140.4	0.553647	0.0311953	-0.0199808	0.968805
140.7	0.55549	0.0337565	-0.0222872	0.966244
141	0.557251	0.0363214	-0.0245929	0.963679
141.3	0.558909	0.0389179	-0.0268971	0.961082
141.6	0.56046	0.0415894	-0.0291991	0.958411
141.9	0.561918	0.044385	-0.031498	0.955615
142.2	0.563304	0.0473466	-0.033793	0.952653
142.5	0.564629	0.0504979	-0.0360834	0.949502
142.8	0.565894	0.0538376	-0.0383683	0.946162
143.1	0.567086	0.0573381	-0.0406469	0.942662
143.4	0.568197	0.0609509	-0.0429184	0.939049
143.7	0.569228	0.0646168	-0.0451821	0.935383
144	0.570188	0.0682786	-0.0474371	0.931721
144.3	0.571087	0.0718934	-0.0496826	0.928107
144.6	0.571935	0.0754412	-0.0519179	0.924559
144.9	0.57273	0.0789274	-0.0541421	0.921073
145.2	0.573471	0.0823798	-0.0563545	0.91762
145.5	0.574152	0.0858395	-0.0585542	0.914161
145.8	0.574771	0.0893493	-0.0607406	0.910651
146.1	0.575333	0.0929422	-0.0629128	0.907058
146.4	0.575841	0.0966332	-0.06507	0.903367
146.7	0.576302	0.100415	-0.0672115	0.899585
147	0.576719	0.104259	-0.0693365	0.895741
147.3	0.577093	0.108124	-0.0714442	0.891876
147.6	0.577425	0.111964	-0.0735339	0.888036
147.9	0.577712	0.115738	-0.0756049	0.884262
148.2	0.577953	0.119416	-0.0776563	0.880584
148.5	0.57815	0.122988	-0.0796875	0.877012
148.8	0.578302	0.12646	-0.0816978	0.87354
149.1	0.578414	0.12985	-0.0836863	0.87015
149.4	0.578487	0.133187	-0.0856524	0.866813
149.7	0.578523	0.136497	-0.0875954	0.863503
150	0.578523	0.139802	-0.0895145	0.860198
150.3	0.57849	0.143111	-0.0914091	0.856889
150.6	0.578421	0.146424	-0.0932785	0.853576
150.9	0.578319	0.149728	-0.095122	0.850272
151.2	0.578182	0.153002	-0.0969389	0.846998
151.5	0.578012	0.156222	-0.0987286	0.843778
151.8	0.577808	0.159366	-0.10049	0.840634
152.1	0.577573	0.162415	-0.102224	0.837585
152.4	0.577306	0.165357	-0.103928	0.834643
152.7	0.577011	0.168188	-0.105602	0.831812
153	0.576688	0.170913	-0.107246	0.829087
153.3	0.57634	0.173538	-0.108859	0.826462
153.6	0.575969	0.176077	-0.110441	0.823923
153.9	0.57558	0.178542	-0.11199	0.821458
154.2	0.575176	0.180942	-0.113507	0.819058
154.5	0.574762	0.183287	-0.11499	0.816713
154.8	0.574346	0.185581	-0.116439	0.814419
